date	total_count	lineage_count	total_count_rolling	lineage_count_rolling	proportion	proportion_ci_lower	proportion_ci_upper	dateTime	source
"2020-12-21"	46	2	46	2	0.043478260869565216	0.00914369651683158	0.1322386418668624	"2020-12-21T03:00:00.000Z"	
"2020-12-22"	22	2	34	2	0.058823529411764705	0.012424362975775866	0.17558249396275072	"2020-12-22T03:00:00.000Z"	
"2020-12-23"	34	0	34	1.3333333333333333	0.0392156862745098	0.0031920142976644083	0.12934810214188408	"2020-12-23T03:00:00.000Z"	
"2020-12-24"	5	0	26.75	1	0.037383177570093455	0.004025737857380893	0.16035241031248948	"2020-12-24T03:00:00.000Z"	
"2020-12-25"	2	0	21.8	0.8	0.03669724770642202	0.00494909354918625	0.19343736468330985	"2020-12-25T03:00:00.000Z"	
"2020-12-26"	9	0	19.666666666666668	0.6666666666666666	0.033898305084745756	0.005449032581426602	0.21081863624926522	"2020-12-26T03:00:00.000Z"	
"2020-12-27"	5	0	17.571428571428573	0.5714285714285714	0.03252032520325203	0.006061344165326898	0.231611808489526	"2020-12-27T03:00:00.000Z"	
"2020-12-28"	29	0	15.142857142857142	0.2857142857142857	0.018867924528301886	0.000032194144323726923	0.15181666211439768	"2020-12-28T03:00:00.000Z"	
"2020-12-29"	12	0	13.714285714285714	0	0	0.00003445267180200587	0.16155330451419395	"2020-12-29T03:00:00.000Z"	
"2020-12-30"	8	0	10	0	0	0.00004789043315758197	0.21719626750921056	"2020-12-30T03:00:00.000Z"	
"2020-12-31"	5	2	10	0.2857142857142857	0.02857142857142857	0.00004789043315758197	0.21719626750921056	"2020-12-31T03:00:00.000Z"	
"2021-01-01"	7	0	10.714285714285714	0.2857142857142857	0.02666666666666667	0.00004363579814218975	0.19999456902620805	"2021-01-01T03:00:00.000Z"	
"2021-01-02"	8	0	10.571428571428571	0.2857142857142857	0.027027027027027025	0.00004363579814218975	0.19999456902620805	"2021-01-02T03:00:00.000Z"	
"2021-01-03"	5	0	10.571428571428571	0.2857142857142857	0.027027027027027025	0.00004363579814218975	0.19999456902620805	"2021-01-03T03:00:00.000Z"	
"2021-01-04"	47	1	13.142857142857142	0.42857142857142855	0.03260869565217391	0.0000370519332987658	0.17261944528205697	"2021-01-04T03:00:00.000Z"	
"2021-01-05"	38	2	16.857142857142858	0.7142857142857143	0.0423728813559322	0.0064221867949748705	0.24361551714490204	"2021-01-05T03:00:00.000Z"	
"2021-01-06"	22	2	18.857142857142858	1	0.05303030303030303	0.005738899484810237	0.22072924806695837	"2021-01-06T03:00:00.000Z"	
"2021-01-07"	29	4	22.285714285714285	1.2857142857142858	0.0576923076923077	0.00494909354918625	0.19343736468330985	"2021-01-07T03:00:00.000Z"	
"2021-01-08"	31	6	25.714285714285715	2.142857142857143	0.08333333333333333	0.016331135247172317	0.22458446469479065	"2021-01-08T03:00:00.000Z"	
"2021-01-09"	11	2	26.142857142857142	2.4285714285714284	0.09289617486338797	0.016331135247172317	0.22458446469479065	"2021-01-09T03:00:00.000Z"	
"2021-01-10"	9	0	26.714285714285715	2.4285714285714284	0.0909090909090909	0.015713463540086743	0.2170204216209073	"2021-01-10T03:00:00.000Z"	
"2021-01-11"	40	3	25.714285714285715	2.7142857142857144	0.10555555555555556	0.033592658226048025	0.27688000630925147	"2021-01-11T03:00:00.000Z"	
"2021-01-12"	21	6	23.285714285714285	3.2857142857142856	0.1411042944785276	0.03814675538033277	0.3086623662204163	"2021-01-12T03:00:00.000Z"	
"2021-01-13"	19	1	22.857142857142858	3.142857142857143	0.13749999999999998	0.03814675538033277	0.3086623662204163	"2021-01-13T03:00:00.000Z"	
"2021-01-14"	20	3	21.571428571428573	3	0.1390728476821192	0.03995250885712704	0.3209237783862313	"2021-01-14T03:00:00.000Z"	
"2021-01-15"	36	3	22.285714285714285	2.5714285714285716	0.1153846153846154	0.03995250885712704	0.3209237783862313	"2021-01-15T03:00:00.000Z"	
"2021-01-16"	18	0	23.285714285714285	2.2857142857142856	0.09815950920245399	0.01851461345234933	0.2507872695177925	"2021-01-16T03:00:00.000Z"	
"2021-01-17"	12	1	23.714285714285715	2.4285714285714284	0.10240963855421685	0.01772465480607791	0.24140297315032633	"2021-01-17T03:00:00.000Z"	
"2021-01-18"	36	1	23.142857142857142	2.142857142857143	0.09259259259259259	0.01851461345234933	0.2507872695177925	"2021-01-18T03:00:00.000Z"	
"2021-01-19"	57	3	28.285714285714285	1.7142857142857142	0.06060606060606061	0.015140826005434656	0.2099471569799859	"2021-01-19T03:00:00.000Z"	
"2021-01-20"	15	1	27.714285714285715	1.7142857142857142	0.06185567010309278	0.015140826005434656	0.2099471569799859	"2021-01-20T03:00:00.000Z"	
"2021-01-21"	26	3	28.571428571428573	1.7142857142857142	0.05999999999999999	0.014608469346427849	0.2033186204518802	"2021-01-21T03:00:00.000Z"	
"2021-01-22"	31	3	27.857142857142858	1.7142857142857142	0.061538461538461535	0.015140826005434656	0.2099471569799859	"2021-01-22T03:00:00.000Z"	
"2021-01-23"	18	0	27.857142857142858	1.7142857142857142	0.061538461538461535	0.015140826005434656	0.2099471569799859	"2021-01-23T03:00:00.000Z"	
"2021-01-24"	13	1	28	1.7142857142857142	0.061224489795918366	0.015140826005434656	0.2099471569799859	"2021-01-24T03:00:00.000Z"	
"2021-01-25"	36	1	28	1.7142857142857142	0.061224489795918366	0.015140826005434656	0.2099471569799859	"2021-01-25T03:00:00.000Z"	
"2021-01-26"	45	0	26.285714285714285	1.2857142857142858	0.04891304347826087	0.004181774944604056	0.16603455828794433	"2021-01-26T03:00:00.000Z"	
"2021-01-27"	24	2	27.571428571428573	1.4285714285714286	0.05181347150259067	0.0038809272881955006	0.15504541199610367	"2021-01-27T03:00:00.000Z"	
"2021-01-28"	23	0	27.142857142857142	1	0.0368421052631579	0.004025737857380893	0.16035241031248948	"2021-01-28T03:00:00.000Z"	
"2021-01-29"	26	0	26.428571428571427	0.5714285714285714	0.021621621621621623	0.004181774944604056	0.16603455828794433	"2021-01-29T03:00:00.000Z"	
"2021-01-30"	11	0	25.428571428571427	0.5714285714285714	0.02247191011235955	0.0043503968273724825	0.1721329579601225	"2021-01-30T03:00:00.000Z"	
"2021-01-31"	17	0	26	0.42857142857142855	0.016483516483516484	0.000018705055066259086	0.09124656340895625	"2021-01-31T03:00:00.000Z"	
"2021-02-01"	40	0	26.571428571428573	0.2857142857142857	0.01075268817204301	0.000018018696079932514	0.08805083151105601	"2021-02-01T03:00:00.000Z"	
"2021-02-02"	26	1	23.857142857142858	0.42857142857142855	0.017964071856287425	0.00002024756671804834	0.09838760438586978	"2021-02-02T03:00:00.000Z"	
"2021-02-03"	32	1	25	0.2857142857142857	0.011428571428571429	0.000019445770898158813	0.0946827641095835	"2021-02-03T03:00:00.000Z"	
"2021-02-04"	24	0	25.142857142857142	0.2857142857142857	0.011363636363636364	0.000019445770898158813	0.0946827641095835	"2021-02-04T03:00:00.000Z"	
"2021-02-05"	36	0	26.571428571428573	0.2857142857142857	0.01075268817204301	0.000018018696079932514	0.08805083151105601	"2021-02-05T03:00:00.000Z"	
"2021-02-06"	13	0	26.857142857142858	0.2857142857142857	0.010638297872340425	0.000018018696079932514	0.08805083151105601	"2021-02-06T03:00:00.000Z"	
"2021-02-07"	18	0	27	0.2857142857142857	0.010582010582010581	0.000018018696079932514	0.08805083151105601	"2021-02-07T03:00:00.000Z"	
"2021-02-08"	50	0	28.428571428571427	0.2857142857142857	0.010050251256281407	0.000017380922536885184	0.08507120003233526	"2021-02-08T03:00:00.000Z"	
"2021-02-09"	59	3	33.142857142857146	0.5714285714285714	0.017241379310344824	0.003289329622616079	0.1330236728178359	"2021-02-09T03:00:00.000Z"	
"2021-02-10"	48	2	35.42857142857143	0.7142857142857143	0.020161290322580645	0.003100291936646488	0.12586989440837926	"2021-02-10T03:00:00.000Z"	
"2021-02-11"	43	0	38.142857142857146	0.7142857142857143	0.018726591760299626	0.00285424351588666	0.11647253509079025	"2021-02-11T03:00:00.000Z"	
"2021-02-12"	28	1	37	0.8571428571428571	0.023166023166023165	0.0029318022017416423	0.11944530932428787	"2021-02-12T03:00:00.000Z"	
"2021-02-13"	3	0	35.57142857142857	0.8571428571428571	0.024096385542168676	0.0030136938252919216	0.12257359234796428	"2021-02-13T03:00:00.000Z"	
"2021-02-14"	7	0	34	0.8571428571428571	0.025210084033613443	0.0031920142976644083	0.12934810214188408	"2021-02-14T03:00:00.000Z"	
"2021-02-15"	88	1	39.42857142857143	1	0.02536231884057971	0.0027806827312536085	0.11364396963309498	"2021-02-15T03:00:00.000Z"	
"2021-02-16"	20	1	33.857142857142854	0.7142857142857143	0.021097046413502112	0.0031920142976644083	0.12934810214188408	"2021-02-16T03:00:00.000Z"	
"2021-02-17"	22	1	30.142857142857142	0.5714285714285714	0.01895734597156398	0.003620464373791665	0.14541777735402006	"2021-02-17T03:00:00.000Z"	
"2021-02-18"	15	0	26.142857142857142	0.5714285714285714	0.02185792349726776	0.004181774944604056	0.16603455828794433	"2021-02-18T03:00:00.000Z"	
"2021-02-19"	40	1	27.857142857142858	0.5714285714285714	0.020512820512820513	0.0038809272881955006	0.15504541199610367	"2021-02-19T03:00:00.000Z"	
"2021-02-20"	7	0	28.428571428571427	0.5714285714285714	0.020100502512562814	0.0038809272881955006	0.15504541199610367	"2021-02-20T03:00:00.000Z"	
"2021-02-21"	8	0	28.571428571428573	0.5714285714285714	0.019999999999999997	0.003746173649057076	0.1500776860022317	"2021-02-21T03:00:00.000Z"	
"2021-02-22"	18	0	18.571428571428573	0.42857142857142855	0.023076923076923075	0.000025505812625695268	0.12230940431991393	"2021-02-22T03:00:00.000Z"	
"2021-02-23"	24	1	19.142857142857142	0.42857142857142855	0.022388059701492536	0.000025505812625695268	0.12230940431991393	"2021-02-23T03:00:00.000Z"	
"2021-02-24"	20	0	18.857142857142858	0.2857142857142857	0.01515151515151515	0.000025505812625695268	0.12230940431991393	"2021-02-24T03:00:00.000Z"	
"2021-02-25"	13	2	18.571428571428573	0.5714285714285714	0.030769230769230764	0.005738899484810237	0.22072924806695837	"2021-02-25T03:00:00.000Z"	
"2021-02-26"	60	0	21.428571428571427	0.42857142857142855	0.02	0.00002310564264915348	0.11147031619304093	"2021-02-26T03:00:00.000Z"	
"2021-02-27"	70	2	30.428571428571427	0.7142857142857143	0.02347417840375587	0.003620464373791665	0.14541777735402006	"2021-02-27T03:00:00.000Z"	
"2021-02-28"	24	0	32.714285714285715	0.7142857142857143	0.021834061135371178	0.003289329622616079	0.1330236728178359	"2021-02-28T03:00:00.000Z"	
